job_run_at,station_id_from,station_id_to,duration_in_seconds
2026-08-19 21:41:06.804167+00:00,12,29,1144.82
2026-08-19 21:41:06.804167+00:00,12,32,671.33
2026-08-19 21:41:06.804167+00:00,12,33,287.97
2026-08-19 21:41:06.804167+00:00,12,35,507.16
2026-08-19 21:41:06.804167+00:00,12,36,512.48
2026-08-19 21:41:06.804167+00:00,12,38,238.1
2026-08-19 21:41:06.804167+00:00,12,41,1288.97
2026-08-19 21:41:06.804167+00:00,12,43,389.29
2026-08-19 21:41:06.804167+00:00,12,44,790.33
2026-08-19 21:41:06.804167+00:00,12,45,210.38
2026-08-19 21:41:06.804167+00:00,12,46,946.91
2026-08-19 21:41:06.804167+00:00,12,48,1296.12
2026-08-19 21:41:06.804167+00:00,12,49,1456.74
2026-08-19 21:41:06.804167+00:00,12,50,322.73
2026-08-19 21:41:06.804167+00:00,12,54,765.41
2026-08-19 21:41:06.804167+00:00,12,56,928.68
2026-08-19 21:41:06.804167+00:00,12,57,825.85
2026-08-19 21:41:06.804167+00:00,12,58,1163.42
2026-08-19 21:41:06.804167+00:00,12,59,749.9
2026-08-19 21:41:06.804167+00:00,12,60,567.75
2026-08-19 21:41:06.804167+00:00,12,61,2648.46
2026-08-19 21:41:06.804167+00:00,12,63,447.3
2026-08-19 21:41:06.804167+00:00,12,64,130.69
2026-08-19 21:41:06.804167+00:00,12,65,717.69
2026-08-19 21:41:06.804167+00:00,12,66,613.5
2026-08-19 21:41:06.804167+00:00,12,68,2344.19
2026-08-19 21:41:06.804167+00:00,12,69,407.72
2026-08-19 21:41:06.804167+00:00,12,70,847.99
2026-08-19 21:41:06.804167+00:00,12,71,381.75
2026-08-19 21:41:06.804167+00:00,12,73,1105.22
2026-08-19 21:41:06.804167+00:00,12,74,1087.02
2026-08-19 21:41:06.804167+00:00,12,75,657.72
2026-08-19 21:41:06.804167+00:00,12,76,528.11
2026-08-19 21:41:06.804167+00:00,12,77,2548.84
2026-08-19 21:41:06.804167+00:00,12,79,973.11
2026-08-19 21:41:06.804167+00:00,12,80,1591.45
2026-08-19 21:41:06.804167+00:00,12,82,1019.61
2026-08-19 21:41:06.804167+00:00,12,83,254.45
2026-08-19 21:41:06.804167+00:00,12,85,489.22
2026-08-19 21:41:06.804167+00:00,12,86,909.89
2026-08-19 21:41:06.804167+00:00,12,87,1319.92
2026-08-19 21:41:06.804167+00:00,13,2,1012.62
2026-08-19 21:41:06.804167+00:00,13,3,799.61
2026-08-19 21:41:06.804167+00:00,13,4,821.06
2026-08-19 21:41:06.804167+00:00,13,5,1004.71
2026-08-19 21:41:06.804167+00:00,13,6,1156.93
2026-08-19 21:41:06.804167+00:00,13,7,523.43
2026-08-19 21:41:06.804167+00:00,13,8,409.04
2026-08-19 21:41:06.804167+00:00,13,9,719.96
2026-08-19 21:41:06.804167+00:00,13,12,711.71
2026-08-19 21:41:06.804167+00:00,13,13,0.0
2026-08-19 21:41:06.804167+00:00,13,14,1065.73
2026-08-19 21:41:06.804167+00:00,13,17,404.43
2026-08-19 21:41:06.804167+00:00,13,21,823.12
2026-08-19 21:41:06.804167+00:00,13,22,854.82
2026-08-19 21:41:06.804167+00:00,13,24,534.4
2026-08-19 21:41:06.804167+00:00,13,25,697.46
2026-08-19 21:41:06.804167+00:00,13,26,1068.49
2026-08-19 21:41:06.804167+00:00,13,27,544.77
2026-08-19 21:41:06.804167+00:00,13,29,647.99
2026-08-19 21:41:06.804167+00:00,13,32,710.13
2026-08-19 21:41:06.804167+00:00,13,33,438.35
2026-08-19 21:41:06.804167+00:00,13,35,947.14
2026-08-19 21:41:06.804167+00:00,13,36,824.13
2026-08-19 21:41:06.804167+00:00,13,38,769.7
2026-08-19 21:41:06.804167+00:00,13,41,737.06
2026-08-19 21:41:06.804167+00:00,13,43,936.53
2026-08-19 21:41:06.804167+00:00,13,44,1107.85
2026-08-19 21:41:06.804167+00:00,13,45,634.46
2026-08-19 21:41:06.804167+00:00,13,46,918.89
2026-08-19 21:41:06.804167+00:00,13,48,1268.1
2026-08-19 21:41:06.804167+00:00,13,49,794.36
2026-08-19 21:41:06.804167+00:00,13,50,751.68
2026-08-19 21:41:06.804167+00:00,13,54,604.35
2026-08-19 21:41:06.804167+00:00,13,56,901.12
2026-08-19 21:41:06.804167+00:00,13,57,803.2
2026-08-19 21:41:06.804167+00:00,13,58,1229.06
2026-08-19 21:41:06.804167+00:00,13,59,721.87
2026-08-19 21:41:06.804167+00:00,13,60,910.02
2026-08-19 21:41:06.804167+00:00,13,61,2244.53
2026-08-19 21:41:06.804167+00:00,13,63,789.58
2026-08-19 21:41:06.804167+00:00,13,64,596.55
2026-08-19 21:41:06.804167+00:00,13,65,789.46
2026-08-19 21:41:06.804167+00:00,13,66,618.83
2026-08-19 21:41:06.804167+00:00,13,68,2243.1
2026-08-19 21:41:06.804167+00:00,13,69,408.61
2026-08-19 21:41:06.804167+00:00,13,70,763.64
2026-08-19 21:41:06.804167+00:00,13,71,664.52
2026-08-19 21:41:06.804167+00:00,13,73,1077.2
2026-08-19 21:41:06.804167+00:00,13,74,677.94
2026-08-19 21:41:06.804167+00:00,13,75,290.49
2026-08-19 21:41:06.804167+00:00,13,76,262.62
2026-08-19 21:41:06.804167+00:00,13,77,2398.79
2026-08-19 21:41:06.804167+00:00,13,79,1015.32
2026-08-19 21:41:06.804167+00:00,13,80,912.53
2026-08-19 21:41:06.804167+00:00,13,82,512.29
2026-08-19 21:41:06.804167+00:00,13,83,450.95
2026-08-19 21:41:06.804167+00:00,13,85,505.25
2026-08-19 21:41:06.804167+00:00,13,86,488.57
2026-08-19 21:41:06.804167+00:00,13,87,639.66
2026-08-19 21:41:06.804167+00:00,14,2,1327.28
2026-08-19 21:41:06.804167+00:00,14,3,1804.59
2026-08-19 21:41:06.804167+00:00,14,4,1472.28
2026-08-19 21:41:06.804167+00:00,14,5,285.96
2026-08-19 21:41:06.804167+00:00,14,6,2018.66
2026-08-19 21:41:06.804167+00:00,14,7,1332.04
2026-08-19 21:41:06.804167+00:00,14,8,1217.66
2026-08-19 21:41:06.804167+00:00,14,9,523.6
2026-08-19 21:41:06.804167+00:00,14,12,970.25
2026-08-19 21:41:06.804167+00:00,14,13,1017.67
2026-08-19 21:41:06.804167+00:00,14,14,0.0
2026-08-19 21:41:06.804167+00:00,14,17,790.78
2026-08-19 21:41:06.804167+00:00,14,21,1655.34
2026-08-19 21:41:06.804167+00:00,14,22,1322.55
2026-08-19 21:41:06.804167+00:00,14,24,1393.59
2026-08-19 21:41:06.804167+00:00,14,25,438.67
2026-08-19 21:41:06.804167+00:00,14,26,1798.0
2026-08-19 21:41:06.804167+00:00,14,27,974.58
2026-08-19 21:41:06.804167+00:00,14,29,925.08
2026-08-19 21:41:06.804167+00:00,14,32,1518.75
2026-08-19 21:41:06.804167+00:00,14,33,770.39
2026-08-19 21:41:06.804167+00:00,14,35,1449.07
2026-08-19 21:41:06.804167+00:00,14,36,1356.18
2026-08-19 21:41:06.804167+00:00,14,38,1101.03
2026-08-19 21:41:06.804167+00:00,14,41,1606.04
2026-08-19 21:41:06.804167+00:00,14,43,990.72
2026-08-19 21:41:06.804167+00:00,14,44,437.85
2026-08-19 21:41:06.804167+00:00,14,45,1038.19
2026-08-19 21:41:06.804167+00:00,14,46,1780.61
2026-08-19 21:41:06.804167+00:00,14,48,2129.82
2026-08-19 21:41:06.804167+00:00,14,49,1431.11
2026-08-19 21:41:06.804167+00:00,14,50,751.52
2026-08-19 21:41:06.804167+00:00,14,54,589.1
2026-08-19 21:41:06.804167+00:00,14,56,406.5
2026-08-19 21:41:06.804167+00:00,14,57,1661.28
2026-08-19 21:41:06.804167+00:00,14,58,171.69
2026-08-19 21:41:06.804167+00:00,14,59,1583.59
2026-08-19 21:41:06.804167+00:00,14,60,1411.45
2026-08-19 21:41:06.804167+00:00,14,61,1919.15
2026-08-19 21:41:06.804167+00:00,14,63,1291.01
2026-08-19 21:41:06.804167+00:00,14,64,811.22
2026-08-19 21:41:06.804167+00:00,14,65,326.08
2026-08-19 21:41:06.804167+00:00,14,66,539.88
2026-08-19 21:41:06.804167+00:00,14,68,1641.05
2026-08-19 21:41:06.804167+00:00,14,69,650.56
2026-08-19 21:41:06.804167+00:00,14,70,482.69
2026-08-19 21:41:06.804167+00:00,14,71,1225.45
2026-08-19 21:41:06.804167+00:00,14,73,1938.92
2026-08-19 21:41:06.804167+00:00,14,74,841.22
2026-08-19 21:41:06.804167+00:00,14,75,1210.86
2026-08-19 21:41:06.804167+00:00,14,76,1081.24
2026-08-19 21:41:06.804167+00:00,14,77,1745.69
2026-08-19 21:41:06.804167+00:00,14,79,1816.81
2026-08-19 21:41:06.804167+00:00,14,80,1478.92
2026-08-19 21:41:06.804167+00:00,14,82,862.41
2026-08-19 21:41:06.804167+00:00,14,83,1062.84
2026-08-19 21:41:06.804167+00:00,14,85,569.23
2026-08-19 21:41:06.804167+00:00,14,86,1391.43
2026-08-19 21:41:06.804167+00:00,14,87,1186.93
2026-08-19 21:41:06.804167+00:00,17,2,1163.14
2026-08-19 21:41:06.804167+00:00,17,3,1069.62
2026-08-19 21:41:06.804167+00:00,17,4,1043.72
2026-08-19 21:41:06.804167+00:00,17,5,752.11
2026-08-19 21:41:06.804167+00:00,17,6,1428.49
2026-08-19 21:41:06.804167+00:00,17,7,746.09
2026-08-19 21:41:06.804167+00:00,17,8,631.71
2026-08-19 21:41:06.804167+00:00,17,9,584.75
2026-08-19 21:41:06.804167+00:00,17,12,862.24
2026-08-19 21:41:06.804167+00:00,17,13,293.13
2026-08-19 21:41:06.804167+00:00,17,14,813.12
2026-08-19 21:41:06.804167+00:00,17,17,0.0
2026-08-19 21:41:06.804167+00:00,17,21,889.46
2026-08-19 21:41:06.804167+00:00,17,22,1005.34
2026-08-19 21:41:06.804167+00:00,17,24,805.25
2026-08-19 21:41:06.804167+00:00,17,25,431.65
2026-08-19 21:41:06.804167+00:00,17,26,1241.18
2026-08-19 21:41:06.804167+00:00,17,27,695.29
2026-08-19 21:41:06.804167+00:00,17,29,306.18
2026-08-19 21:41:06.804167+00:00,17,32,932.79
2026-08-19 21:41:06.804167+00:00,17,33,566.16
2026-08-19 21:41:06.804167+00:00,17,35,1097.66
2026-08-19 21:41:06.804167+00:00,17,36,1027.44
2026-08-19 21:41:06.804167+00:00,17,38,920.23
2026-08-19 21:41:06.804167+00:00,17,41,867.66
2026-08-19 21:41:06.804167+00:00,17,43,958.92
2026-08-19 21:41:06.804167+00:00,17,44,910.82
2026-08-19 21:41:06.804167+00:00,17,45,784.98
2026-08-19 21:41:06.804167+00:00,17,46,1190.44
2026-08-19 21:41:06.804167+00:00,17,48,1539.65
2026-08-19 21:41:06.804167+00:00,17,49,706.3
2026-08-19 21:41:06.804167+00:00,17,50,692.07
2026-08-19 21:41:06.804167+00:00,17,54,262.54
2026-08-19 21:41:06.804167+00:00,17,56,564.78
2026-08-19 21:41:06.804167+00:00,17,57,1073.21
2026-08-19 21:41:06.804167+00:00,17,58,932.68
2026-08-19 21:41:06.804167+00:00,17,59,993.43
2026-08-19 21:41:06.804167+00:00,17,60,1082.71
2026-08-19 21:41:06.804167+00:00,17,61,1902.72
2026-08-19 21:41:06.804167+00:00,17,63,962.27
2026-08-19 21:41:06.804167+00:00,17,64,712.44
2026-08-19 21:41:06.804167+00:00,17,65,536.85
2026-08-19 21:41:06.804167+00:00,17,66,343.84
2026-08-19 21:41:06.804167+00:00,17,68,1906.76
2026-08-19 21:41:06.804167+00:00,17,69,451.26
2026-08-19 21:41:06.804167+00:00,17,70,427.3
2026-08-19 21:41:06.804167+00:00,17,71,887.18
2026-08-19 21:41:06.804167+00:00,17,73,1348.76
2026-08-19 21:41:06.804167+00:00,17,74,336.13
2026-08-19 21:41:06.804167+00:00,17,75,563.83
2026-08-19 21:41:06.804167+00:00,17,76,485.29
2026-08-19 21:41:06.804167+00:00,17,77,2061.01
2026-08-19 21:41:06.804167+00:00,17,79,1285.33
2026-08-19 21:41:06.804167+00:00,17,80,808.17
2026-08-19 21:41:06.804167+00:00,17,82,170.48
2026-08-19 21:41:06.804167+00:00,17,83,648.48
2026-08-19 21:41:06.804167+00:00,17,85,431.97
2026-08-19 21:41:06.804167+00:00,17,86,761.92
2026-08-19 21:41:06.804167+00:00,17,87,519.53
2026-08-19 21:41:06.804167+00:00,21,2,1659.79
2026-08-19 21:41:06.804167+00:00,21,3,1252.1
2026-08-19 21:41:06.804167+00:00,21,4,1453.67
2026-08-19 21:41:06.804167+00:00,21,5,1625.86
2026-08-19 21:41:06.804167+00:00,21,6,984.49
2026-08-19 21:41:06.804167+00:00,21,7,1156.05
2026-08-19 21:41:06.804167+00:00,21,8,1032.29
2026-08-19 21:41:06.804167+00:00,21,9,1379.88
2026-08-19 21:41:06.804167+00:00,21,12,1359.38
2026-08-19 21:41:06.804167+00:00,21,13,737.97
2026-08-19 21:41:06.804167+00:00,21,14,1686.88
2026-08-19 21:41:06.804167+00:00,21,17,945.57
2026-08-19 21:41:06.804167+00:00,21,21,0.0
2026-08-19 21:41:06.804167+00:00,21,22,1502.0
2026-08-19 21:41:06.804167+00:00,21,24,1063.65
2026-08-19 21:41:06.804167+00:00,21,25,1311.66
2026-08-19 21:41:06.804167+00:00,21,26,1592.68
2026-08-19 21:41:06.804167+00:00,21,27,1224.51
2026-08-19 21:41:06.804167+00:00,21,29,1165.45
2026-08-19 21:41:06.804167+00:00,21,32,1334.87
2026-08-19 21:41:06.804167+00:00,21,33,1131.08
2026-08-19 21:41:06.804167+00:00,21,35,1588.08
2026-08-19 21:41:06.804167+00:00,21,36,1456.74
2026-08-19 21:41:06.804167+00:00,21,38,1410.65
2026-08-19 21:41:06.804167+00:00,21,41,94.53
2026-08-19 21:41:06.804167+00:00,21,43,1632.28
2026-08-19 21:41:06.804167+00:00,21,44,1767.77
2026-08-19 21:41:06.804167+00:00,21,45,1282.13
2026-08-19 21:41:06.804167+00:00,21,46,1111.53
2026-08-19 21:41:06.804167+00:00,21,48,1112.54
2026-08-19 21:41:06.804167+00:00,21,49,571.29
2026-08-19 21:41:06.804167+00:00,21,50,1441.39
2026-08-19 21:41:06.804167+00:00,21,54,1143.3
2026-08-19 21:41:06.804167+00:00,21,56,1445.53
2026-08-19 21:41:06.804167+00:00,21,57,1255.69
2026-08-19 21:41:06.804167+00:00,21,58,1812.68
2026-08-19 21:41:06.804167+00:00,21,59,918.62
2026-08-19 21:41:06.804167+00:00,21,60,1542.64
2026-08-19 21:41:06.804167+00:00,21,61,2373.88
2026-08-19 21:41:06.804167+00:00,21,63,1422.19
2026-08-19 21:41:06.804167+00:00,21,64,1285.33
2026-08-19 21:41:06.804167+00:00,21,65,1410.6
2026-08-19 21:41:06.804167+00:00,21,66,1175.69
2026-08-19 21:41:06.804167+00:00,21,68,2787.51
2026-08-19 21:41:06.804167+00:00,21,69,1104.36
2026-08-19 21:41:06.804167+00:00,21,70,1308.05
2026-08-19 21:41:06.804167+00:00,21,71,1297.14
2026-08-19 21:41:06.804167+00:00,21,73,900.02
2026-08-19 21:41:06.804167+00:00,21,74,1215.38
2026-08-19 21:41:06.804167+00:00,21,75,816.92
2026-08-19 21:41:06.804167+00:00,21,76,942.36
2026-08-19 21:41:06.804167+00:00,21,77,2857.24
2026-08-19 21:41:06.804167+00:00,21,79,1379.69
2026-08-19 21:41:06.804167+00:00,21,80,887.19
2026-08-19 21:41:06.804167+00:00,21,82,1002.04
2026-08-19 21:41:06.804167+00:00,21,83,1130.69
2026-08-19 21:41:06.804167+00:00,21,85,1127.46
2026-08-19 21:41:06.804167+00:00,21,86,545.61
2026-08-19 21:41:06.804167+00:00,21,87,875.33
2026-08-19 21:41:06.804167+00:00,22,2,242.19
2026-08-19 21:41:06.804167+00:00,22,3,806.41
2026-08-19 21:41:06.804167+00:00,22,4,474.1
2026-08-19 21:41:06.804167+00:00,22,5,1128.2
2026-08-19 21:41:06.804167+00:00,22,6,1034.27
2026-08-19 21:41:06.804167+00:00,22,7,344.05
2026-08-19 21:41:06.804167+00:00,22,8,493.86
2026-08-19 21:41:06.804167+00:00,22,9,579.77
2026-08-19 21:41:06.804167+00:00,22,12,161.68
2026-08-19 21:41:06.804167+00:00,22,13,771.25
2026-08-19 21:41:06.804167+00:00,22,14,1332.65
2026-08-19 21:41:06.804167+00:00,22,17,943.15
2026-08-19 21:41:06.804167+00:00,22,21,1434.66
2026-08-19 21:41:06.804167+00:00,22,22,0.0
2026-08-19 21:41:06.804167+00:00,22,24,406.14
2026-08-19 21:41:06.804167+00:00,22,25,747.51
2026-08-19 21:41:06.804167+00:00,22,26,571.74
2026-08-19 21:41:06.804167+00:00,22,27,240.17
2026-08-19 21:41:06.804167+00:00,22,29,1229.53
2026-08-19 21:41:06.804167+00:00,22,32,516.85
2026-08-19 21:41:06.804167+00:00,22,33,367.55
2026-08-19 21:41:06.804167+00:00,22,35,352.69
2026-08-19 21:41:06.804167+00:00,22,36,358.0
2026-08-19 21:41:06.804167+00:00,22,38,80.71
2026-08-19 21:41:06.804167+00:00,22,41,1348.6
2026-08-19 21:41:06.804167+00:00,22,43,453.14
2026-08-19 21:41:06.804167+00:00,22,44,975.99
2026-08-19 21:41:06.804167+00:00,22,45,202.67
2026-08-19 21:41:06.804167+00:00,22,46,796.22
2026-08-19 21:41:06.804167+00:00,22,48,1160.01
2026-08-19 21:41:06.804167+00:00,22,49,1535.08
2026-08-19 21:41:06.804167+00:00,22,50,484.4
2026-08-19 21:41:06.804167+00:00,22,54,850.12
2026-08-19 21:41:06.804167+00:00,22,56,1033.46
2026-08-19 21:41:06.804167+00:00,22,57,673.82
2026-08-19 21:41:06.804167+00:00,22,58,1268.2
2026-08-19 21:41:06.804167+00:00,22,59,601.34
2026-08-19 21:41:06.804167+00:00,22,60,413.27
2026-08-19 21:41:06.804167+00:00,22,61,2733.18
2026-08-19 21:41:06.804167+00:00,22,63,292.83
2026-08-19 21:41:06.804167+00:00,22,64,235.47
2026-08-19 21:41:06.804167+00:00,22,65,822.48
2026-08-19 21:41:06.804167+00:00,22,66,718.29
2026-08-19 21:41:06.804167+00:00,22,68,2529.85
2026-08-19 21:41:06.804167+00:00,22,69,492.43
2026-08-19 21:41:06.804167+00:00,22,70,952.77
2026-08-19 21:41:06.804167+00:00,22,71,227.27
2026-08-19 21:41:06.804167+00:00,22,73,954.64
2026-08-19 21:41:06.804167+00:00,22,74,1171.74
2026-08-19 21:41:06.804167+00:00,22,75,737.3
2026-08-19 21:41:06.804167+00:00,22,76,607.68
2026-08-19 21:41:06.804167+00:00,22,77,2633.55
2026-08-19 21:41:06.804167+00:00,22,79,818.64
2026-08-19 21:41:06.804167+00:00,22,80,1670.4
2026-08-19 21:41:06.804167+00:00,22,82,1104.13
2026-08-19 21:41:06.804167+00:00,22,83,334.02
2026-08-19 21:41:06.804167+00:00,22,85,587.14
2026-08-19 21:41:06.804167+00:00,22,86,988.24
2026-08-19 21:41:06.804167+00:00,22,87,1404.44
2026-08-19 21:41:06.804167+00:00,24,2,594.59
2026-08-19 21:41:06.804167+00:00,24,3,325.24
2026-08-19 21:41:06.804167+00:00,24,4,397.68
2026-08-19 21:41:06.804167+00:00,24,5,1318.38
2026-08-19 21:41:06.804167+00:00,24,6,647.98
2026-08-19 21:41:06.804167+00:00,24,7,110.73
2026-08-19 21:41:06.804167+00:00,24,8,243.25
2026-08-19 21:41:06.804167+00:00,24,9,958.63
2026-08-19 21:41:06.804167+00:00,24,12,543.02
2026-08-19 21:41:06.804167+00:00,24,13,571.67
2026-08-19 21:41:06.804167+00:00,24,14,1379.4
2026-08-19 21:41:06.804167+00:00,24,17,850.84
2026-08-19 21:41:06.804167+00:00,24,21,1082.46
2026-08-19 21:41:06.804167+00:00,24,22,442.96
2026-08-19 21:41:06.804167+00:00,24,24,0.0
2026-08-19 21:41:06.804167+00:00,24,25,1028.17
2026-08-19 21:41:06.804167+00:00,24,26,645.11
2026-08-19 21:41:06.804167+00:00,24,27,430.9
2026-08-19 21:41:06.804167+00:00,24,29,1103.41
2026-08-19 21:41:06.804167+00:00,24,32,278.83
2026-08-19 21:41:06.804167+00:00,24,33,639.11
2026-08-19 21:41:06.804167+00:00,24,35,532.08
2026-08-19 21:41:06.804167+00:00,24,36,400.74
2026-08-19 21:41:06.804167+00:00,24,38,354.65
2026-08-19 21:41:06.804167+00:00,24,41,996.4
2026-08-19 21:41:06.804167+00:00,24,43,811.71
2026-08-19 21:41:06.804167+00:00,24,44,1334.56
2026-08-19 21:41:06.804167+00:00,24,45,374.21
2026-08-19 21:41:06.804167+00:00,24,46,409.93
2026-08-19 21:41:06.804167+00:00,24,48,759.15
2026-08-19 21:41:06.804167+00:00,24,49,1183.39
2026-08-19 21:41:06.804167+00:00,24,50,865.74
2026-08-19 21:41:06.804167+00:00,24,54,1000.22
2026-08-19 21:41:06.804167+00:00,24,56,1285.97
2026-08-19 21:41:06.804167+00:00,24,57,328.83
2026-08-19 21:41:06.804167+00:00,24,58,1548.86
2026-08-19 21:41:06.804167+00:00,24,59,251.32
2026-08-19 21:41:06.804167+00:00,24,60,486.64
2026-08-19 21:41:06.804167+00:00,24,61,2699.95
2026-08-19 21:41:06.804167+00:00,24,63,366.2
2026-08-19 21:41:06.804167+00:00,24,64,614.34
2026-08-19 21:41:06.804167+00:00,24,65,1103.13
2026-08-19 21:41:06.804167+00:00,24,66,1003.68
2026-08-19 21:41:06.804167+00:00,24,68,2888.41
2026-08-19 21:41:06.804167+00:00,24,69,763.99
2026-08-19 21:41:06.804167+00:00,24,70,1148.5
2026-08-19 21:41:06.804167+00:00,24,71,241.14
2026-08-19 21:41:06.804167+00:00,24,73,568.35
2026-08-19 21:41:06.804167+00:00,24,74,1129.19
2026-08-19 21:41:06.804167+00:00,24,75,387.14
2026-08-19 21:41:06.804167+00:00,24,76,413.38
2026-08-19 21:41:06.804167+00:00,24,77,2783.65
2026-08-19 21:41:06.804167+00:00,24,79,579.01
2026-08-19 21:41:06.804167+00:00,24,80,1318.7
2026-08-19 21:41:06.804167+00:00,24,82,967.71
2026-08-19 21:41:06.804167+00:00,24,83,337.68
2026-08-19 21:41:06.804167+00:00,24,85,858.7
2026-08-19 21:41:06.804167+00:00,24,86,636.54
2026-08-19 21:41:06.804167+00:00,24,87,1061.69
2026-08-19 21:41:06.804167+00:00,25,2,1035.52
2026-08-19 21:41:06.804167+00:00,25,3,1474.58
2026-08-19 21:41:06.804167+00:00,25,4,1142.27
2026-08-19 21:41:06.804167+00:00,25,5,348.04
2026-08-19 21:41:06.804167+00:00,25,6,1688.65
2026-08-19 21:41:06.804167+00:00,25,7,1002.04
2026-08-19 21:41:06.804167+00:00,25,8,887.66
2026-08-19 21:41:06.804167+00:00,25,9,236.71
2026-08-19 21:41:06.804167+00:00,25,12,668.34
2026-08-19 21:41:06.804167+00:00,25,13,687.67
2026-08-19 21:41:06.804167+00:00,25,14,409.05
2026-08-19 21:41:06.804167+00:00,25,17,458.25
2026-08-19 21:41:06.804167+00:00,25,21,1322.81
2026-08-19 21:41:06.804167+00:00,25,22,813.07
2026-08-19 21:41:06.804167+00:00,25,24,1063.59
2026-08-19 21:41:06.804167+00:00,25,25,0.0
2026-08-19 21:41:06.804167+00:00,25,26,1239.91
2026-08-19 21:41:06.804167+00:00,25,27,644.58
2026-08-19 21:41:06.804167+00:00,25,29,680.45
2026-08-19 21:41:06.804167+00:00,25,32,1188.74
2026-08-19 21:41:06.804167+00:00,25,33,440.39
2026-08-19 21:41:06.804167+00:00,25,35,1020.86
2026-08-19 21:41:06.804167+00:00,25,36,1026.18
2026-08-19 21:41:06.804167+00:00,25,38,799.13
2026-08-19 21:41:06.804167+00:00,25,41,1273.51
2026-08-19 21:41:06.804167+00:00,25,43,698.96
2026-08-19 21:41:06.804167+00:00,25,44,506.75
2026-08-19 21:41:06.804167+00:00,25,45,708.18
2026-08-19 21:41:06.804167+00:00,25,46,1450.61
2026-08-19 21:41:06.804167+00:00,25,48,1799.82
2026-08-19 21:41:06.804167+00:00,25,49,1149.19
2026-08-19 21:41:06.804167+00:00,25,50,389.44
2026-08-19 21:41:06.804167+00:00,25,54,301.04
2026-08-19 21:41:06.804167+00:00,25,56,332.74
2026-08-19 21:41:06.804167+00:00,25,57,1331.27
2026-08-19 21:41:06.804167+00:00,25,58,578.51
2026-08-19 21:41:06.804167+00:00,25,59,1253.59
2026-08-19 21:41:06.804167+00:00,25,60,1081.44
2026-08-19 21:41:06.804167+00:00,25,61,2043.77
2026-08-19 21:41:06.804167+00:00,25,63,961.0
2026-08-19 21:41:06.804167+00:00,25,64,509.32
2026-08-19 21:41:06.804167+00:00,25,65,132.78
2026-08-19 21:41:06.804167+00:00,25,66,207.35
2026-08-19 21:41:06.804167+00:00,25,68,1723.83
2026-08-19 21:41:06.804167+00:00,25,69,320.56
2026-08-19 21:41:06.804167+00:00,25,70,257.99
2026-08-19 21:41:06.804167+00:00,25,71,895.45
2026-08-19 21:41:06.804167+00:00,25,73,1608.92
2026-08-19 21:41:06.804167+00:00,25,74,616.35
2026-08-19 21:41:06.804167+00:00,25,75,880.86
2026-08-19 21:41:06.804167+00:00,25,76,751.24
2026-08-19 21:41:06.804167+00:00,25,77,1963.88
2026-08-19 21:41:06.804167+00:00,25,79,1486.81
2026-08-19 21:41:06.804167+00:00,25,80,1234.29
2026-08-19 21:41:06.804167+00:00,25,82,574.35
2026-08-19 21:41:06.804167+00:00,25,83,732.84
2026-08-19 21:41:06.804167+00:00,25,85,239.23
2026-08-19 21:41:06.804167+00:00,25,86,1061.43
2026-08-19 21:41:06.804167+00:00,25,87,942.29
2026-08-19 21:41:06.804167+00:00,26,2,440.8
2026-08-19 21:41:06.804167+00:00,26,3,385.53
2026-08-19 21:41:06.804167+00:00,26,4,276.51
2026-08-19 21:41:06.804167+00:00,26,5,1563.48
2026-08-19 21:41:06.804167+00:00,26,6,768.38
2026-08-19 21:41:06.804167+00:00,26,7,580.27
2026-08-19 21:41:06.804167+00:00,26,8,780.83
2026-08-19 21:41:06.804167+00:00,26,9,1166.55
2026-08-19 21:41:06.804167+00:00,26,12,711.76
2026-08-19 21:41:06.804167+00:00,26,13,1058.22
2026-08-19 21:41:06.804167+00:00,26,14,1767.93
2026-08-19 21:41:06.804167+00:00,26,17,1230.12
2026-08-19 21:41:06.804167+00:00,26,21,1629.43
2026-08-19 21:41:06.804167+00:00,26,22,612.71
2026-08-19 21:41:06.804167+00:00,26,24,628.62
2026-08-19 21:41:06.804167+00:00,26,25,1237.22
2026-08-19 21:41:06.804167+00:00,26,26,0.0
2026-08-19 21:41:06.804167+00:00,26,27,638.97
2026-08-19 21:41:06.804167+00:00,26,29,1526.81
2026-08-19 21:41:06.804167+00:00,26,32,378.8
2026-08-19 21:41:06.804167+00:00,26,33,848.16
2026-08-19 21:41:06.804167+00:00,26,35,259.69
2026-08-19 21:41:06.804167+00:00,26,36,304.83
2026-08-19 21:41:06.804167+00:00,26,38,561.5
2026-08-19 21:41:06.804167+00:00,26,41,1623.21
2026-08-19 21:41:06.804167+00:00,26,43,888.42
2026-08-19 21:41:06.804167+00:00,26,44,1411.27
2026-08-19 21:41:06.804167+00:00,26,45,581.06
2026-08-19 21:41:06.804167+00:00,26,46,618.46
2026-08-19 21:41:06.804167+00:00,26,48,642.61
2026-08-19 21:41:06.804167+00:00,26,49,1809.68
2026-08-19 21:41:06.804167+00:00,26,50,1102.75
2026-08-19 21:41:06.804167+00:00,26,54,1223.7
2026-08-19 21:41:06.804167+00:00,26,56,1509.46
2026-08-19 21:41:06.804167+00:00,26,57,461.6
2026-08-19 21:41:06.804167+00:00,26,58,1757.91
2026-08-19 21:41:06.804167+00:00,26,59,782.1
